TransCouple -> No-Color
Date : 26-01-2016 09:55:36
Temps   Vitesse
09:55:36 0
09:55:37 0
09:55:37 0
09:55:38 0
09:55:38 0
09:55:39 0
09:55:39 0
09:55:40 0
09:55:40 0
09:55:41 0
09:55:41 0
09:55:42 0
09:55:42 0
09:55:43 0
09:55:43 0
09:55:44 0
09:55:44 0
09:55:45 0
09:55:45 0
09:55:46 0
09:55:46 0
09:55:47 0
09:55:47 0
09:55:48 0
09:55:48 0
09:55:49 75718
09:55:49 43600
09:55:50 18480
09:55:50 2630
09:55:51 364
09:55:51 61
09:55:52 5
09:55:52 0
09:55:53 0
09:55:53 0
09:55:54 0
09:55:54 23
09:55:55 0
09:55:55 0
09:55:56 0
09:55:56 0
09:55:57 0
09:55:57 0
09:55:58 0
09:55:58 0
09:55:59 0
09:55:59 0
09:56:00 0
09:56:00 0
09:56:01 0
09:56:01 0
09:56:02 0
09:56:02 0
09:56:03 0
09:56:03 0
09:56:04 0
09:56:04 0
09:56:05 0
09:56:05 0
09:56:06 0
09:56:06 0
09:56:07 0
09:56:07 0
09:56:08 0
09:56:08 0
09:56:09 0
09:56:09 0
09:56:10 0
09:56:10 0
09:56:11 0
09:56:11 0
09:56:12 0
09:56:12 0
09:56:13 0
09:56:13 0
09:56:14 0
09:56:14 0
09:56:15 0
09:56:15 0
09:56:16 0
09:56:16 0
09:56:17 0
09:56:17 0
09:56:18 0
09:56:18 0
09:56:19 0
09:56:19 0
09:56:20 14
09:56:20 0
09:56:21 0
09:56:21 0
09:56:22 0
09:56:22 0
09:56:23 0
09:56:23 0
09:56:24 0
09:56:24 0
09:56:25 0
09:56:25 0
09:56:26 0
09:56:26 0
09:56:27 0
09:56:27 0
09:56:28 0
09:56:28 0
09:56:29 0
09:56:29 0
09:56:30 0
09:56:30 0
09:56:31 0
09:56:31 0
09:56:32 0
09:56:32 0
09:56:33 0
09:56:33 0
09:56:34 0
09:56:34 0
09:56:35 0
09:56:35 0
09:56:36 0
09:56:36 0
09:56:37 0
09:56:37 0
09:56:38 0
09:56:38 0
09:56:39 0
09:56:39 0
09:56:40 0
09:56:40 0
09:56:41 0
09:56:41 0
09:56:42 0
09:56:42 0
09:56:43 0
09:56:43 0
09:56:44 0
09:56:44 0
09:56:45 0
09:56:45 0
09:56:46 0
09:56:46 0
09:56:47 0
09:56:47 0
09:56:48 0
09:56:48 0
09:56:49 0
09:56:49 0
09:56:50 0
09:56:50 0
09:56:51 0
09:56:51 0
09:56:52 0
09:56:52 0
09:56:53 0
09:56:53 0
09:56:54 0
09:56:54 0
09:56:55 0
09:56:55 0
09:56:56 0
09:56:56 0
09:56:57 0
09:56:57 0
09:56:58 0
09:56:58 0
09:56:59 0
09:56:59 0
09:57:00 0
09:57:00 0
09:57:01 0
09:57:01 0
09:57:02 0
09:57:02 0
09:57:03 0
09:57:03 0
09:57:04 0
09:57:04 0
09:57:05 0
09:57:05 0
09:57:06 0
09:57:06 0
