TransCouple -> Vert
Date : 25-01-2016 13:42:54
Temps   Vitesse
13:42:55 0
13:42:55 0
13:42:56 0
13:42:56 0
13:42:57 0
13:42:57 0
13:42:58 0
13:42:58 0
13:42:59 0
13:42:59 0
13:43:00 0
13:43:00 0
13:43:01 0
13:43:01 0
13:43:02 0
13:43:02 0
13:43:03 0
13:43:03 0
13:43:04 0
13:43:04 0
13:43:05 0
13:43:05 0
13:43:06 0
13:43:06 0
13:43:07 28803
13:43:07 253489
13:43:08 327878
13:43:08 334201
13:43:09 342176
13:43:09 0
13:43:10 0
13:43:10 0
13:43:11 0
13:43:11 178201
13:43:12 315819
13:43:12 334074
13:43:13 338746
13:43:13 342635
13:43:14 345296
13:43:14 348996
13:43:15 0
13:43:15 0
13:43:16 0
13:43:16 0
13:43:17 0
13:43:17 0
13:43:18 0
13:43:18 0
13:43:19 0
13:43:19 0
13:43:20 0
13:43:20 0
13:43:21 0
13:43:21 0
13:43:22 0
13:43:22 0
13:43:23 0
13:43:23 0
13:43:24 0
13:43:24 0
13:43:25 0
13:43:25 0
13:43:26 0
13:43:26 0
13:43:27 0
13:43:27 0
13:43:28 0
13:43:28 0
13:43:29 0
13:43:29 0
13:43:30 0
13:43:30 0
13:43:31 0
13:43:31 0
13:43:32 0
13:43:32 0
13:43:33 0
13:43:33 0
13:43:34 0
13:43:34 0
13:43:35 0
13:43:35 0
13:43:36 0
